Province,Sex,Age,year_month,Deaths,year,month,Population,mort_rate,MortRate_per100k,MortRate_per1000,prec,tmax90_flag_hot_10,tmax90_flag_hot_30,tmax90_flag_hot_50,tmax90_flag_hot_70,tmax90_flag_hot_90,tmax95_flag_hot_10,tmax95_flag_hot_30,tmax95_flag_hot_50,tmax95_flag_hot_70,tmax95_flag_hot_90,tmed90_flag_hot_10,tmed90_flag_hot_30,tmed90_flag_hot_50,tmed90_flag_hot_70,tmed90_flag_hot_90,tmed95_flag_hot_10,tmed95_flag_hot_30,tmed95_flag_hot_50,tmed95_flag_hot_70,tmed95_flag_hot_90,hmax90_flag_hot_10,hmax90_flag_hot_30,hmax90_flag_hot_50,hmax90_flag_hot_70,hmax90_flag_hot_90,hmax95_flag_hot_10,hmax95_flag_hot_30,hmax95_flag_hot_50,hmax95_flag_hot_70,hmax95_flag_hot_90,hmed90_flag_hot_10,hmed90_flag_hot_30,hmed90_flag_hot_50,hmed90_flag_hot_70,hmed90_flag_hot_90,hmed95_flag_hot_10,hmed95_flag_hot_30,hmed95_flag_hot_50,hmed95_flag_hot_70,hmed95_flag_hot_90,tmax90_flag_hot_10_hw,tmax90_flag_hot_30_hw,tmax90_flag_hot_50_hw,tmax90_flag_hot_70_hw,tmax90_flag_hot_90_hw,tmax95_flag_hot_10_hw,tmax95_flag_hot_30_hw,tmax95_flag_hot_50_hw,tmax95_flag_hot_70_hw,tmax95_flag_hot_90_hw,tmed90_flag_hot_10_hw,tmed90_flag_hot_30_hw,tmed90_flag_hot_50_hw,tmed90_flag_hot_70_hw,tmed90_flag_hot_90_hw,tmed95_flag_hot_10_hw,tmed95_flag_hot_30_hw,tmed95_flag_hot_50_hw,tmed95_flag_hot_70_hw,tmed95_flag_hot_90_hw,hmax90_flag_hot_10_hw,hmax90_flag_hot_30_hw,hmax90_flag_hot_50_hw,hmax90_flag_hot_70_hw,hmax90_flag_hot_90_hw,hmax95_flag_hot_10_hw,hmax95_flag_hot_30_hw,hmax95_flag_hot_50_hw,hmax95_flag_hot_70_hw,hmax95_flag_hot_90_hw,hmed90_flag_hot_10_hw,hmed90_flag_hot_30_hw,hmed90_flag_hot_50_hw,hmed90_flag_hot_70_hw,hmed90_flag_hot_90_hw,hmed95_flag_hot_10_hw,hmed95_flag_hot_30_hw,hmed95_flag_hot_50_hw,hmed95_flag_hot_70_hw,hmed95_flag_hot_90_hw,Tmean,Tmin,Tmax,WindMean,WindGustMax,RHmean,RHmax,RHmin,Tmax_thr90,Tmax_thr95,Tmean_thr90,Tmean_thr95,Tmax90th,Tmax95th,Tmean90th,Tmean95th,Tmax_ref_decile,Tmean_ref_decile,Tmax_D1,Tmax_D2,Tmax_D3,Tmax_D4,Tmax_D5,Tmax_D6,Tmax_D7,Tmax_D8,Tmax_D9,Tmax_D10,Tmean_D1,Tmean_D2,Tmean_D3,Tmean_D4,Tmean_D5,Tmean_D6,Tmean_D7,Tmean_D8,Tmean_D9,Tmean_D10,Hmean_ref_decile,RHmean_D1,RHmean_D2,RHmean_D3,RHmean_D4,RHmean_D5,RHmean_D6,RHmean_D7,RHmean_D8,RHmean_D9,RHmean_D10,RHmean_thr90,RHmean_thr95,RHmax_thr90,RHmax_thr95,RHmean90th,RHmean95th,RHmax90th,RHmax95th,tmax_90intensity,tmax_95intensity,tmed_90intensity,tmed_95intensity,hmax_90intensity,hmax_95intensity,hmed_90intensity,hmed_95intensity,Tmax90th_p10,Tmax95th_p10,Tmean90th_p10,Tmean95th_p10,RHmean90th_p10,RHmean95th_p10,RHmax90th_p10,RHmax95th_p10
SALAMANCA,Female,20-24,2019-07-01,,2019,7,7206,,,,22.294688644688645,18.0,18.0,13.0,12.0,12.0,11.0,9.0,7.0,7.0,6.0,19.0,18.0,16.0,12.0,12.0,13.0,11.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,10.0,10.0,10.0,10.0,6.0,4.0,4.0,3.0,19.0,18.0,15.0,10.0,10.0,13.0,9.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.761984520855485,13.104992319508447,30.422418173224624,2.985008271298594,9.988656504785537,44.86145574855252,83.16690298948365,25.696000236322817,31.112406947890825,32.78355414746544,22.007011402575923,23.5977242112726,0.4553054472409311,0.2586257828193312,0.4930875576036866,0.271505376344086,9.097985347985349,9.1575682382134,0.0,0.0,0.0,0.0,0.0,0.0,0.0921658986175115,0.17298830202056,0.2795403521209973,0.4553054472409311,0.0,0.0,0.0,0.0,0.0,0.0,0.0576036866359446,0.2211981566820276,0.2258064516129032,0.4930875576036866,2.48520028358738,0.2653905234550395,0.3574973413683091,0.1596065225097483,0.1150596715112843,0.0489188231123714,0.0278270116979794,0.0138248847926267,0.0023041474654377,0.0023041474654377,0.0,87.20619165780457,90.84517901453384,97.78668911733428,98.52445941155618,0.0,0.0,0.0,0.0,1.0873307337823457,0.4829871204064757,1.0238440860215052,0.3906038047973539,0.0,0.0,0.0,0.0,4.553054472409311,2.586257828193312,4.9308755760368665,2.71505376344086,0.0,0.0,0.0,0.0
CUENCA,Both sexes,All ages,2018-01-01,261.0,2018,1,197222,0.0013233817728245,132.33817728245327,1.3233817728245327,34.21619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,4.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,12.0,10.0,6.0,4.0,0.0,7.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.343841427389815,0.2063417227933356,10.475512229705778,2.275304659498208,8.71886200716846,78.12105636299185,95.33888691953209,59.56714522037103,33.04414132104456,35.10669815668202,24.402752688172047,25.95808832565284,0.0,0.0,0.0,0.0,2.2790027177123955,2.1792154082476665,0.3815668202764976,0.1844854070660522,0.1731182795698924,0.1506912442396313,0.0494623655913978,0.0,0.0021505376344086,0.0,0.0,0.0,0.3705069124423963,0.2204301075268817,0.2007680491551459,0.123195084485407,0.0244239631336405,0.0021505376344086,0.0,0.0,0.0,0.0,8.31782464846981,0.0,0.0,0.0,0.010752688172043,0.0301075268817204,0.0666666666666666,0.1293394777265745,0.2061443932411674,0.2731182795698924,0.2098310291858679,85.22318326834457,90.18029067706486,97.94505494505496,98.71570365118752,0.2098310291858679,0.1156682027649769,0.1781874039938555,0.0737327188940092,0.0,0.0,0.0,0.0,0.3484875339714049,0.1127259836937256,1.490322580645162,0.5256380716058148,0.0,0.0,0.0,0.0,2.098310291858679,1.156682027649769,1.7818740399385549,0.7373271889400921
HUESCA,Female,85-89,2017-07-01,21.0,2017,7,3937,0.0053340106680213,533.4010668021336,5.334010668021336,34.5429347826087,17.0,16.0,15.0,12.0,10.0,11.0,9.0,6.0,1.0,0.0,20.0,14.0,13.0,11.0,10.0,10.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,12.0,8.0,5.0,5.0,3.0,0.0,0.0,0.0,20.0,12.0,9.0,8.0,7.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.906978622125884,15.15647764460878,30.655458689277065,2.605538454065804,9.884016320285603,51.05201028517998,83.83445960304304,33.08752496918696,31.44299146797569,33.585394752220665,23.54144869097709,25.21862581813932,0.4460028050490883,0.1766596540439457,0.4334969611968209,0.1702314165497896,9.144635343618514,9.162703472310763,0.0,0.0,0.0,0.0014025245441795,0.005610098176718,0.0182328190743338,0.0287517531556802,0.1624590930341281,0.3335086489013558,0.4460028050490883,0.0,0.0,0.0,0.0,0.002805049088359,0.0196353436185133,0.0335437120149602,0.1354604955586722,0.371026180458158,0.4334969611968209,3.240942028985507,0.1841982234689106,0.2617461430575035,0.1861266947171575,0.1271622253389434,0.0950794763908368,0.0773726040205703,0.0339527816736792,0.0217391304347826,0.0112201963534361,0.0014025245441795,85.1980656848995,90.88626110331928,98.19664562879848,98.924170172978,0.0014025245441795,0.0,0.0054347826086956,0.0054347826086956,0.8835143333758341,0.1672924901185772,0.65499819371839,0.1345696002805054,0.0054347826086956,0.0054347826086956,0.0014025245441795,0.0,4.460028050490883,1.766596540439457,4.334969611968209,1.702314165497896,0.0140252454417949,0.0,0.054347826086956,0.054347826086956
ALBACETE,Male,25-29,2018-12-01,,2018,12,11675,,,,10.79191919191919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,15.0,11.0,8.0,1.0,0.0,11.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.403343108504398,1.750615835777126,15.056363636363637,1.6394777265745006,6.934639016897082,70.3175953079179,91.40967741935484,47.80146627565982,33.9473284457478,35.907107038123165,25.530812316715547,26.882436950146623,0.0,0.0,0.0,0.0,3.212023460410557,2.7697947214076244,0.1715542521994135,0.1914956011730205,0.1958944281524926,0.2093841642228738,0.1495601173020527,0.0615835777126099,0.0146627565982404,0.0,0.0,0.0,0.1806451612903225,0.3096774193548387,0.2032258064516129,0.1656891495601173,0.1202346041055718,0.0146627565982404,0.0,0.0,0.0,0.0,7.613782991202346,0.0120234604105571,0.0293255131964809,0.032258064516129,0.0354838709677419,0.0472140762463343,0.095307917888563,0.1413489736070381,0.1624633431085043,0.2008797653958944,0.2290322580645161,80.44281524926686,85.91093841642225,97.18357771261,98.0950146627566,0.2290322580645161,0.1217008797653958,0.1428152492668621,0.0442815249266862,0.0,0.0,0.0,0.0,0.2463343108504398,0.0448680351906158,1.636656891495601,0.6906451612903254,0.0,0.0,0.0,0.0,2.290322580645161,1.217008797653958,1.4281524926686209,0.442815249266862
CIUDAD REAL,Female,45-49,2018-02-01,1.0,2018,2,18975,5.270092226613966e-05,5.270092226613966,0.0527009222661396,55.90151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,6.0,4.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.909632034632034,0.471482683982684,11.350757575757576,2.037110389610389,8.406590909090909,62.55909090909091,85.85039682539683,43.62460317460317,35.47170183982684,37.3224770021645,26.971358225108222,28.50006899350649,0.0,0.0,0.0,0.0,2.1103896103896105,1.8622835497835497,0.4407467532467533,0.2045454545454545,0.1701839826839826,0.1726190476190476,0.0119047619047619,0.0,0.0,0.0,0.0,0.0,0.529491341991342,0.1858766233766233,0.1804653679653679,0.1011904761904761,0.0029761904761904,0.0,0.0,0.0,0.0,0.0,6.863636363636364,0.0148809523809523,0.0029761904761904,0.0386904761904761,0.0803571428571428,0.095508658008658,0.1561147186147186,0.1696428571428571,0.1287878787878787,0.0938852813852813,0.1350108225108225,81.12100649350648,85.85009740259738,94.71964285714286,95.7247023809524,0.1350108225108225,0.0665584415584415,0.0960497835497835,0.0238095238095238,0.0,0.0,0.0,0.0,0.1469047619047609,0.0366071428571428,0.8123701298701305,0.2620129870129873,0.0,0.0,0.0,0.0,1.350108225108225,0.665584415584415,0.960497835497835,0.238095238095238
ASTURIAS,Both sexes,85-89,2017-10-01,231.0,2017,10,30186,0.007652554164182,765.2554164182071,7.652554164182072,17.403,8.0,3.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,0.0,5.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.82205376344086,10.68992568744953,20.95217552807174,2.0372755808940943,8.008473661681936,74.50284074971312,92.29924391176846,55.06461919333588,24.538433567087424,26.028718723702664,19.476126741467976,20.589134268349696,0.1086115007012622,0.0529032258064516,0.0903225806451612,0.0425806451612903,7.392034935611373,7.163057503506312,0.0,0.0,0.0232258064516129,0.0544740532959326,0.0805610098176718,0.1231252921926133,0.1943525011687704,0.2248106591865357,0.1868560074801309,0.1086115007012622,0.0,0.0,0.0081907433380084,0.060476858345021,0.1014258999532491,0.1841140719962599,0.2131603553062178,0.1916853669939223,0.14664095371669,0.0903225806451612,4.825215691274597,0.163625525946704,0.1235273492286115,0.1043431510051425,0.0808789153810191,0.1005797101449275,0.1161033193080878,0.0913768115942029,0.0849789621318373,0.0688359046283309,0.0617671809256661,92.316306685367,94.5298314633006,98.26359046283312,98.50356708742405,0.0617671809256661,0.0241234221598877,0.0199158485273492,0.0040953716690042,0.2671372370266477,0.1630825268817205,0.1579645161290322,0.084497311827957,0.0227162225338943,0.0040953716690042,0.1841234221598878,0.074446002805049,1.086115007012622,0.5290322580645159,0.903225806451612,0.425806451612903,0.617671809256661,0.2412342215988769,0.199158485273492,0.040953716690042
PONTEVEDRA,Female,70-74,2018-04-01,20.0,2018,4,27071,0.0007387979756935,73.87979756935466,0.7387979756935465,186.3798951048951,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.396173271173272,7.54569153069153,17.24709595959596,2.725773809523809,10.39922619047619,76.36949494949495,95.92252525252526,58.1989898989899,28.466959207459208,30.665665695415694,21.375919774669786,22.882022630147627,0.0128205128205128,0.0,0.0025641025641025,0.0,4.564782439782439,4.342346542346543,0.0794871794871794,0.1207264957264957,0.2224358974358974,0.1542735042735042,0.1,0.065034965034965,0.0874125874125874,0.0911421911421911,0.0666666666666666,0.0128205128205128,0.0666666666666666,0.1205128205128205,0.2555555555555556,0.1675213675213675,0.0773892773892774,0.1165501165501165,0.0906759906759906,0.0717948717948717,0.0307692307692307,0.0025641025641025,5.4927777777777775,0.044055944055944,0.0951048951048951,0.1321678321678321,0.1128205128205128,0.0797008547008546,0.0619658119658119,0.1239316239316239,0.1341880341880341,0.1102564102564102,0.0282051282051282,93.39525252525254,96.01066161616158,99.26861952861954,99.63245791245792,0.0282051282051282,0.0,0.0205128205128205,0.0025641025641025,0.0144871794871794,0.0,0.0023076923076923,0.0,0.0303030303030302,0.006060606060606,0.0527777777777777,0.0,0.128205128205128,0.0,0.025641025641025,0.0,0.282051282051282,0.0,0.2051282051282049,0.025641025641025
CASTELLON,Both sexes,35-39,2018-05-01,2.0,2018,5,45434,4.401989699344104e-05,4.401989699344104,0.044019896993441,68.24444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,6.0,3.0,1.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25910394265233,9.978781362007169,20.543548387096774,2.824731182795699,10.040860215053764,63.05125448028674,85.7709677419355,45.61935483870968,29.497000000000003,30.823,23.578,24.838,0.0,0.0,0.0,0.0,5.671326164874552,5.800000000000001,0.0,0.0,0.0258064516129032,0.0806451612903225,0.2387096774193548,0.4677419354838709,0.1516129032258064,0.0064516129032258,0.0032258064516129,0.0,0.0,0.0032258064516129,0.032258064516129,0.0806451612903225,0.1225806451612903,0.5225806451612903,0.2064516129032258,0.0064516129032258,0.0,0.0,5.922759856630824,0.0806451612903225,0.0709677419354838,0.0806451612903225,0.1161290322580645,0.0709677419354838,0.0870967741935483,0.1129032258064516,0.0935483870967742,0.1354838709677419,0.1225806451612903,78.9,83.89,94.1,95.1,0.1225806451612903,0.0387096774193548,0.0709677419354838,0.0129032258064516,0.0,0.0,0.0,0.0,0.0838709677419354,0.0129032258064516,0.5634408602150537,0.1551612903225807,0.0,0.0,0.0,0.0,1.225806451612903,0.387096774193548,0.7096774193548381,0.129032258064516
ILLES BALEARS,Both sexes,75-79,2017-07-01,56.0,2017,7,29152,0.0019209659714599,192.09659714599343,1.920965971459934,6.862184873949579,22.0,19.0,10.0,9.0,3.0,12.0,8.0,6.0,3.0,0.0,23.0,18.0,13.0,12.0,4.0,12.0,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14.0,7.0,7.0,3.0,10.0,4.0,4.0,3.0,0.0,23.0,17.0,13.0,10.0,3.0,10.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4465200413208,19.977391534934227,30.915428308492825,3.0412962043929785,8.978005698005697,61.89764615523629,89.74216973201793,44.53534271968807,31.37638920717953,32.82592989648636,25.84466391968005,26.92553430965528,0.4085205020688891,0.2032140435366241,0.4666133875811294,0.1802286157124866,9.13644631348616,9.224415782005916,0.0,0.0,0.0,0.0,0.0,0.0089605734767025,0.040104620749782,0.1662376662376662,0.3621545508642282,0.4085205020688891,0.0,0.0,0.0,0.0,0.0,0.0053763440860215,0.0492831541218638,0.1313599313599313,0.3288876434037724,0.4666133875811294,3.486864305839638,0.1644123386058869,0.2364975574652994,0.1580278435117144,0.1148918503757213,0.1106779590650558,0.0676402208660272,0.0475408588311813,0.029933158965417,0.0185023733410829,0.0061997481352319,85.06061986084757,88.17909234661606,97.98581819824706,98.68135741393333,0.0061997481352319,0.0035357938583744,0.000871839581517,0.0,0.7856660093272996,0.3147392057956577,0.5520523636946781,0.1757751242025437,0.0009216589861751,0.0,0.0213635131471943,0.0075064004096262,4.085205020688891,2.032140435366241,4.666133875811294,1.802286157124866,0.061997481352319,0.035357938583744,0.00871839581517,0.0
ALMERIA,Both sexes,50-54,2017-01-01,11.0,2017,1,50048,0.0002197890025575,21.978900255754475,0.2197890025575447,20.07333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,10.329638318670575,5.95119257086999,14.70596285434995,3.052016129032258,10.432213261648746,62.11816552623005,79.83300749429782,43.18383838383838,31.04160557184751,32.419222385141744,26.00642913000977,27.14370527859238,0.0,0.0,0.0,0.0,1.858748778103617,1.641642228739003,0.5054740957966765,0.2448680351906158,0.1605083088954056,0.0666666666666666,0.0195503421309872,0.002932551319648,0.0,0.0,0.0,0.0,0.5911045943304007,0.2364125122189638,0.1151515151515151,0.0543988269794721,0.002932551319648,0.0,0.0,0.0,0.0,0.0,5.598273053111763,0.0830889540566959,0.1121700879765395,0.0980938416422287,0.0805962854349951,0.0844086021505376,0.0856793743890518,0.1147116324535679,0.113049853372434,0.1202834799608993,0.0837732160312805,76.86180351906158,80.84676197458457,92.9258064516129,94.11124144672532,0.0837732160312805,0.0456500488758553,0.0801564027370478,0.0447702834799608,0.0,0.0,0.0,0.0,0.1915933528836754,0.0766699250570218,0.6700879765395895,0.3023826979472141,0.0,0.0,0.0,0.0,0.8377321603128051,0.456500488758553,0.801564027370478,0.447702834799608
PONTEVEDRA,Female,85-89,2017-03-01,88.0,2017,3,14020,0.0062767475035663,627.6747503566334,6.276747503566334,140.13601398601398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.665858335213176,6.903342356568164,16.433750657944206,2.5235215053763445,9.691263440860215,74.48225806451612,93.77279244053436,55.7097100032584,28.472294157455448,30.665896683961204,21.37217459959396,22.881401985111665,0.0,0.0,0.0,0.0,4.182043762688924,3.9877434393563433,0.1240694789081885,0.1538461538461538,0.2093390480487254,0.0983532596435822,0.0992555831265508,0.0967741935483871,0.0893300248138957,0.0940672230994811,0.0275208662305436,0.0,0.1464019851116625,0.0595533498759305,0.1755019174374013,0.2066320775998195,0.1662531017369727,0.1755019174374013,0.0514324385292127,0.0024813895781637,0.0087976539589442,0.0,5.19247311827957,0.1231671554252199,0.1118881118881118,0.0906835100383487,0.072862621249718,0.0694789081885855,0.0992555831265508,0.119106699751861,0.0818858560794044,0.0893300248138957,0.064516129032258,93.3962365591398,96.00373655913975,99.26230042359074,99.6311502117954,0.064516129032258,0.0223325062034739,0.0198511166253101,0.0024813895781637,0.0,0.0,0.0,0.0,0.0263929618768328,0.002932551319648,0.1962365591397849,0.0438172043010756,0.0,0.0,0.0,0.0,0.64516129032258,0.223325062034739,0.198511166253101,0.024813895781637
ARABA/ALAVA,Male,20-24,2018-09-01,1.0,2018,9,6954,0.0001438021282714,14.38021282714984,0.1438021282714984,23.29027777777777,14.0,12.0,8.0,4.0,2.0,6.0,3.0,2.0,1.0,0.0,13.0,9.0,6.0,4.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.13875,12.089907407407406,26.18472222222222,2.255444444444444,9.117722222222223,70.19920634920635,95.8709656084656,46.469047619047615,28.84858333333333,31.20035416666668,21.209541666666667,22.804125000000003,0.2666666666666666,0.074074074074074,0.2074074074074074,0.0555555555555555,8.604629629629631,8.59675925925926,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.137037037037037,0.2212962962962962,0.3194444444444445,0.2666666666666666,0.0,0.0,0.0,0.0,0.0074074074074074,0.074074074074074,0.0449074074074074,0.2689814814814815,0.3972222222222222,0.2074074074074074,4.275066137566138,0.0518518518518518,0.1111111111111111,0.2009259259259259,0.2064814814814815,0.1791666666666666,0.1194444444444444,0.0375,0.0444444444444444,0.0226851851851851,0.0037037037037037,89.88333333333334,93.00416666666666,99.55,99.6625,0.0037037037037037,0.0037037037037037,0.0,0.0,0.4245185185185181,0.0529259259259259,0.2262962962962961,0.0419629629629629,0.0,0.0,0.0185185185185185,0.0037037037037037,2.666666666666666,0.74074074074074,2.074074074074074,0.5555555555555549,0.037037037037037,0.037037037037037,0.0,0.0
GIPUZKOA,Female,All ages,2018-05-01,272.0,2018,5,368896,0.0007373351839,73.73351839000694,0.7373351839000695,95.28833333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.104368279569892,10.087016129032255,18.123521505376345,1.7865295994328252,7.448898144865887,81.1369623655914,96.9342741935484,64.81989247311829,26.937806451612904,28.830870967741934,21.37785483870968,22.874693548387096,0.0080645161290322,0.0,0.0,0.0,5.358467741935484,5.490860215053764,0.0,0.032258064516129,0.1668010752688172,0.22002688172043,0.1353494623655914,0.1192204301075268,0.1553763440860215,0.1041666666666666,0.0547043010752688,0.0080645161290322,0.0,0.0282258064516129,0.125,0.1616935483870968,0.1245967741935483,0.2321236559139785,0.2489247311827957,0.0532258064516129,0.0221774193548387,0.0,6.063709677419355,0.0080645161290322,0.0705645161290322,0.1100806451612903,0.1182795698924731,0.0983870967741935,0.139516129032258,0.1379032258064516,0.1256720430107527,0.0987903225806451,0.0907258064516129,92.27129032258064,94.99524193548388,99.00645161290322,99.25806451612904,0.0907258064516129,0.032258064516129,0.0100806451612903,0.002016129032258,0.0068548387096774,0.0,0.0,0.0,0.0142473118279569,0.0040322580645161,0.2495967741935477,0.0529233870967744,0.080645161290322,0.0,0.0,0.0,0.907258064516129,0.32258064516129,0.100806451612903,0.02016129032258
